Generation	Bias	Standardized.fitness	Adjusted.fitness	Hits
24	true	6.4807935	0.13367566	4
25	true	6.395307	0.13522089	3
26	true	6.2709675	0.13753328	2
27	true	6.2709675	0.13753328	2
28	true	6.038962	0.1420664	3
29	true	5.580861	0.1519558	4
30	true	5.580861	0.1519558	4
31	true	5.4252043	0.15563707	5
32	true	5.3142157	0.1583728	3
33	true	5.3142157	0.1583728	3
34	true	5.2757807	0.15934272	2
35	true	5.1080475	0.16371843	5
36	true	5.1080475	0.16371843	5
37	true	5.1080475	0.16371843	5
38	true	5.1080475	0.16371843	5
39	true	5.034787	0.16570592	4
40	true	4.881611	0.17002144	5
41	true	4.881611	0.17002144	5
42	true	4.881611	0.17002144	5
43	true	4.582215	0.17914036	4
44	true	4.582215	0.17914036	4
45	true	4.582215	0.17914036	4
46	true	4.582215	0.17914036	4
47	true	4.5634613	0.17974421	5
48	true	4.544535	0.18035777	5
49	true	4.5634613	0.17974421	5
50	true	4.41024	0.18483467	4
0	true	25.871367	0.037214335	2
1	true	25.527086	0.03769732	0
2	true	23.882576	0.040188763	3
3	true	23.899055	0.040162165	1
4	true	22.574448	0.042418808	3
5	true	20.223755	0.047117017	2
6	true	18.767477	0.050588146	3
7	true	18.169104	0.05216728	3
8	true	18.112316	0.052322283	3
9	true	17.736357	0.05337217	3
10	true	17.736176	0.053372685	3
11	true	16.835281	0.05606864	2
12	true	15.380855	0.061046872	3
13	true	15.380855	0.061046872	3
14	true	13.935605	0.0669541	4
15	true	11.389569	0.080713056	4
16	true	10.902344	0.08401707	3
17	true	10.825496	0.084563054	4
18	true	9.657637	0.09382943	4
19	true	9.129458	0.09872196	2
20	true	8.650788	0.10361848	4
21	true	7.8057513	0.11356214	4
22	true	7.335284	0.119971916	5
23	true	7.28212	0.12074204	6
24	true	7.203481	0.12189946	5
25	true	7.203481	0.12189946	5
26	true	7.187741	0.12213382	6
27	true	6.8582826	0.12725426	4
28	true	6.560448	0.1322673	4
29	true	6.410862	0.13493706	4
30	true	6.1509542	0.13984148	3
31	true	5.5643864	0.15233716	6
32	true	5.4618216	0.15475513	7
33	true	5.4425607	0.15521778	4
34	true	4.74698	0.17400442	6
35	true	4.663504	0.17656913	6
36	true	4.601739	0.178516	6
37	true	4.471161	0.18277657	4
38	true	3.8915846	0.20443274	6
39	true	3.8915846	0.20443274	6
40	true	3.6720903	0.21403694	8
41	true	3.5943427	0.217659	8
42	true	3.5809076	0.21829735	7
43	true	3.2189841	0.23702389	8
44	true	3.2023318	0.23796314	9
45	true	3.2023318	0.23796314	9
46	true	2.8646853	0.25875327	8
47	true	2.789303	0.26390076	7
48	true	2.5566385	0.28116438	6
49	true	2.5566385	0.28116438	6
50	true	2.4847145	0.28696755	8
0	true	24.33268	0.039474703	0
1	true	24.33268	0.039474703	0
2	true	24.301252	0.039523736	1
3	true	19.576687	0.048598688	2
4	true	18.879164	0.05030393	1
5	true	18.487806	0.051314138	1
6	true	18.336567	0.05171549	2
7	true	18.487806	0.051314138	1
8	true	18.2857	0.05185189	3
9	true	17.682446	0.05352618	0
10	true	16.929766	0.055773176	1
11	true	16.76681	0.056284726	2
12	true	15.206905	0.061702095	4
13	true	15.206905	0.061702095	4
14	true	14.665408	0.06383491	1
15	true	14.665408	0.06383491	1
16	true	14.510723	0.06447153	1
17	true	14.100982	0.06622086	1
18	true	14.008363	0.06662952	2
19	true	14.008363	0.06662952	2
20	true	13.762106	0.067741014	2
21	true	13.491877	0.06900418	3
22	true	13.6221695	0.068389304	4
23	true	13.234665	0.07025104	3
24	true	13.234665	0.07025104	3
25	true	13.158814	0.070627384	3
26	true	13.065049	0.07109822	3
27	true	12.934608	0.07176377	1
28	true	12.796276	0.07248333	2
29	true	12.727497	0.072846495	2
30	true	12.724705	0.072861314	2
31	true	12.658399	0.07321502	3
32	true	12.326761	0.07503699	2
33	true	12.326761	0.07503699	2
34	true	12.158313	0.07599758	2
35	true	12.158313	0.07599758	2
36	true	11.510531	0.07993265	4
37	true	11.510531	0.07993265	4
38	true	11.193424	0.08201142	3
39	true	11.193424	0.08201142	3
40	true	10.98255	0.08345469	2
41	true	10.812798	0.08465395	3
42	true	10.652004	0.08582214	3
43	true	10.34287	0.08816111	5
44	true	10.34287	0.08816111	5
45	true	10.163259	0.08957958	6
46	true	10.103827	0.090059035	7
47	true	9.800843	0.09258536	12
48	true	9.800843	0.09258536	12
49	true	9.800843	0.09258536	12
50	true	9.64917	0.09390403	8
0	true	23.778917	0.04035689	3
1	true	22.208153	0.043088306	1
2	true	22.173754	0.043152265	3
3	true	21.070412	0.045309532	2
4	true	21.050919	0.045349583	3
5	true	20.361784	0.046812568	2
6	true	18.869717	0.050327845	2
7	true	17.455954	0.05418306	1
8	true	15.440411	0.06082573	4
9	true	15.440411	0.06082573	4
10	true	15.440411	0.06082573	4
11	true	13.686822	0.06808825	2
12	true	11.881497	0.07763073	2
13	true	9.117217	0.09884141	2
14	true	8.039699	0.11062316	3
15	true	8.005468	0.11104364	3
16	true	6.706036	0.1297684	3
17	true	6.0281982	0.14228398	4
18	true	4.7332478	0.1744212	14
19	true	4.7332478	0.1744212	14
20	true	4.445351	0.1836429	9
21	true	3.9179177	0.20333809	7
22	true	2.9194024	0.25514093	9
23	true	2.920796	0.25505024	9
24	true	2.6526754	0.27377194	9
25	true	2.2524576	0.3074598	18
26	true	2.2524576	0.3074598	18
27	true	2.2524576	0.3074598	18
28	true	1.8054781	0.3564455	11
29	true	1.8054781	0.3564455	11
30	true	1.8054781	0.3564455	11
31	true	1.729279	0.3663971	22
32	true	1.729279	0.3663971	22
33	true	1.6765041	0.3736217	11
34	true	1.6127397	0.38274002	21
35	true	1.6127397	0.38274002	21
36	true	1.5970955	0.38504553	23
37	true	1.5010784	0.39982754	21
38	true	1.4754514	0.40396672	17
39	true	1.4754514	0.40396672	17
40	true	1.4754514	0.40396672	17
41	true	1.4186547	0.41345298	16
42	true	1.3003331	0.43471965	21
43	true	1.3003331	0.43471965	21
44	true	1.3003331	0.43471965	21
45	true	1.2802211	0.438554	26
46	true	1.1951466	0.45555046	26
47	true	1.1951466	0.45555046	26
48	true	1.1861725	0.45742044	27
49	true	1.0889429	0.478711	24
50	true	1.0696981	0.48316225	26
0	true	24.288242	0.03954407	2
1	true	24.288242	0.03954407	2
2	true	24.053951	0.039913863	1
3	true	22.695368	0.042202342	0
4	true	21.969868	0.043535296	1
5	true	19.966324	0.047695532	2
6	true	19.047915	0.0498805	1
7	true	12.350102	0.07490579	0
8	true	12.350102	0.07490579	0
9	true	12.350102	0.07490579	0
10	true	12.350102	0.07490579	0
11	true	11.977985	0.07705356	1
12	true	11.509166	0.079941384	2
13	true	10.830636	0.08452631	10
14	true	10.830636	0.08452631	10
15	true	10.7379055	0.08519407	7
16	true	9.485251	0.09537206	6
17	true	9.485251	0.09537206	6
18	true	9.383666	0.0963051	5
19	true	9.130219	0.098714545	7
20	true	9.27051	0.097366154	5
21	true	8.803118	0.102008365	1
22	true	7.4229717	0.118722945	4
23	true	7.2864084	0.12067954	7
24	true	6.8311396	0.12769534	6
25	true	6.7579546	0.12889996	10
26	true	6.511903	0.13312206	4
27	true	5.7436776	0.14828704	3
28	true	5.223736	0.1606752	4
29	true	4.853565	0.17083606	4
30	true	4.853565	0.17083606	4
31	true	4.76656	0.1734136	6
32	true	4.4154654	0.18465634	11
33	true	4.046903	0.1981413	6
34	true	4.0224843	0.19910465	6
35	true	3.885644	0.2046813	10
36	true	3.885644	0.2046813	10
37	true	3.7558324	0.21026812	5
38	true	3.6646478	0.21437845	7
39	true	3.6622605	0.21448822	8
40	true	3.6077828	0.21702412	6
41	true	3.6077828	0.21702412	6
42	true	3.5496285	0.21979818	8
43	true	3.5495634	0.2198013	7
44	true	3.4964063	0.22239982	9
45	true	3.4964063	0.22239982	9
46	true	3.471619	0.22363266	7
47	true	3.3472733	0.23002924	10
48	true	3.3472733	0.23002924	10
49	true	2.842647	0.26023728	14
50	true	2.678152	0.27187565	10
0	true	24.048113	0.03992317	2
1	true	24.657959	0.038974263	0
2	true	24.048113	0.03992317	2
3	true	24.048113	0.03992317	2
4	true	22.845417	0.04193678	0
5	true	14.987958	0.06254707	1
6	true	14.391195	0.064972214	2
7	true	12.675768	0.07312204	1
8	true	12.67401	0.073131435	1
9	true	10.488321	0.08704492	0
10	true	10.448727	0.08734596	3
11	true	9.323702	0.09686448	4
12	true	8.883057	0.10118327	3
13	true	7.7336745	0.11449934	3
14	true	7.7336745	0.11449934	3
15	true	7.2542	0.12115044	4
16	true	7.0528927	0.12417898	7
17	true	7.0528927	0.12417898	7
18	true	6.69887	0.12988919	5
19	true	6.135822	0.14013803	6
20	true	6.135822	0.14013803	6
21	true	6.055575	0.14173189	7
22	true	4.8779078	0.17012857	9
23	true	4.6537156	0.17687483	10
24	true	4.350982	0.18688157	14
25	true	4.2034006	0.19218202	13
26	true	4.2034006	0.19218202	13
27	true	4.0023003	0.19990803	11
28	true	4.0023003	0.19990803	11
29	true	3.9970074	0.20011978	10
30	true	3.9970074	0.20011978	10
31	true	3.7989426	0.20837924	11
32	true	3.7989426	0.20837924	11
33	true	3.7858038	0.20895131	12
34	true	3.7989426	0.20837924	11
35	true	3.7474897	0.21063763	13
36	true	3.7474897	0.21063763	13
37	true	3.7474897	0.21063763	13
38	true	3.7471197	0.21065405	15
39	true	3.7096953	0.21232796	16
40	true	3.6985059	0.21283361	13
41	true	3.6966002	0.21291998	13
42	true	3.6966002	0.21291998	13
43	true	3.6966002	0.21291998	13
44	true	3.6720505	0.21403879	12
45	true	3.6720505	0.21403879	12
46	true	3.6684756	0.21420269	13
47	true	3.5607803	0.21926072	12
48	true	3.5607803	0.21926072	12
49	true	3.5607803	0.21926072	12
50	true	3.5404055	0.22024466	10
0	true	21.857069	0.04375014	2
1	true	21.856798	0.04375066	0
2	true	21.390263	0.04466227	1
3	true	21.565594	0.044315252	1
4	true	20.976835	0.045502458	3
5	true	19.438087	0.048928257	1
6	true	19.44848	0.04890339	1
7	true	17.997078	0.052639674	5
8	true	17.997078	0.052639674	5
9	true	18.017923	0.052581977	1
10	true	17.646631	0.05362899	2
11	true	17.646631	0.05362899	2
12	true	17.19182	0.05496976	0
13	true	16.504341	0.057128686	3
14	true	16.504341	0.057128686	3
15	true	16.203844	0.058126543	1
16	true	16.124023	0.05839749	2
17	true	15.983955	0.0588791	2
18	true	15.969425	0.058929514	0
19	true	15.822433	0.05944443	5
20	true	15.700385	0.059878856	2
21	true	15.571242	0.0603455	2
22	true	14.987372	0.06254937	3
23	true	14.987372	0.06254937	3
24	true	14.916584	0.06282755	2
25	true	13.821539	0.06746938	7
26	true	12.5707	0.07368817	3
27	true	11.770336	0.078306474	2
28	true	11.746136	0.07845515	0
29	true	11.129206	0.08244563	0
30	true	10.001277	0.090898536	0
31	true	9.930222	0.09148946	2
32	true	8.561844	0.10458234	1
33	true	8.539306	0.10482943	1
34	true	8.539306	0.10482943	1
35	true	8.041035	0.11060681	0
36	true	8.008062	0.11101166	3
37	true	7.8587832	0.112882316	3
38	true	7.7700806	0.114024036	3
39	true	7.6021237	0.116250366	3
40	true	7.577849	0.116579354	2
41	true	7.577849	0.116579354	2
42	true	7.577849	0.116579354	2
43	true	7.547585	0.116992116	2
44	true	7.504728	0.11758165	5
45	true	7.296382	0.12053447	3
46	true	7.0529194	0.124178566	3
47	true	7.0456543	0.1242907	3
48	true	6.467337	0.13391654	8
49	true	6.467337	0.13391654	8
50	true	6.136397	0.14012673	4
0	true	24.280182	0.03955668	1
1	true	24.280182	0.03955668	1
2	true	22.858276	0.041914176	2
3	true	23.92868	0.040114436	1
4	true	23.455166	0.040891156	1
5	true	22.72132	0.04215617	0
6	true	19.349705	0.049140763	2
7	true	19.087208	0.049782928	1
8	true	17.728018	0.053395934	4
9	true	16.614414	0.05677169	3
10	true	16.58836	0.056855783	3
11	true	16.537897	0.05701938	3
12	true	14.229056	0.06566395	2
13	true	11.671159	0.07891938	4
14	true	10.416139	0.08759529	8
15	true	10.416139	0.08759529	8
16	true	8.850645	0.101516195	4
17	true	8.129153	0.10953918	10
18	true	5.840916	0.14617924	6
19	true	5.840916	0.14617924	6
20	true	5.753384	0.14807391	6
21	true	5.6634007	0.15007353	6
22	true	5.5396385	0.15291364	5
23	true	5.1891274	0.16157366	8
24	true	3.8629632	0.20563594	29
25	true	3.8629632	0.20563594	29
26	true	3.7424798	0.21086015	34
27	true	3.2425354	0.2357081	19
28	true	2.9290354	0.25451538	20
29	true	2.693818	0.2707226	21
30	true	2.3080304	0.30229467	27
31	true	2.2885273	0.3040875	23
32	true	2.2298622	0.30961072	19
33	true	2.0956328	0.32303572	18
34	true	2.0577886	0.32703373	18
35	true	1.9697235	0.3367317	15
36	true	1.8187021	0.3547732	21
37	true	1.626317	0.38076136	25
38	true	1.626317	0.38076136	25
39	true	1.6061783	0.3837036	25
40	true	1.5492456	0.39227292	26
41	true	1.5492456	0.39227292	26
42	true	1.5330353	0.3947833	27
43	true	1.5330353	0.3947833	27
44	true	1.5330353	0.3947833	27
45	true	1.5242244	0.39616132	30
46	true	1.4979769	0.400324	27
47	true	1.4979769	0.400324	27
48	true	1.4979769	0.400324	27
49	true	1.4643475	0.40578696	33
50	true	1.4570965	0.40698442	28
0	true	24.382877	0.039396636	1
1	true	24.119074	0.039810386	0
2	true	24.119074	0.039810386	0
3	true	22.548174	0.042466138	1
4	true	21.393929	0.04465496	1
5	true	21.393929	0.04465496	1
6	true	21.393929	0.04465496	1
7	true	20.778454	0.04591694	2
8	true	20.045856	0.04751529	0
9	true	20.045856	0.04751529	0
10	true	19.178116	0.04955864	2
11	true	16.647356	0.05666571	2
12	true	16.385227	0.0575201	2
13	true	16.385227	0.0575201	2
14	true	16.385227	0.0575201	2
15	true	16.330566	0.057701517	0
16	true	15.530357	0.06049476	3
17	true	14.622726	0.064009316	2
18	true	13.567996	0.06864362	5
19	true	13.567996	0.06864362	5
20	true	12.842904	0.072239175	5
21	true	12.419644	0.07451762	3
22	true	11.805785	0.07808971	3
23	true	11.477104	0.080146804	5
24	true	11.271509	0.08148957	5
25	true	11.271509	0.08148957	5
26	true	11.043604	0.083031625	3
27	true	11.029296	0.08313038	3
28	true	11.029296	0.08313038	3
29	true	10.942726	0.08373298	3
30	true	10.825027	0.0845664	3
31	true	10.769635	0.0849644	2
32	true	10.6902075	0.08554168	3
33	true	10.6902075	0.08554168	3
34	true	10.526968	0.086753085	3
35	true	10.526968	0.086753085	3
36	true	10.526968	0.086753085	3
37	true	10.347654	0.08812394	3
38	true	10.347654	0.08812394	3
39	true	10.347654	0.08812394	3
40	true	10.347654	0.08812394	3
41	true	10.292627	0.088553354	3
42	true	10.148467	0.089698434	3
43	true	10.085867	0.09020495	4
44	true	10.085867	0.09020495	4
45	true	10.085867	0.09020495	4
46	true	9.919584	0.09157858	4
47	true	9.901036	0.091734394	4
48	true	9.901036	0.091734394	4
49	true	9.901036	0.091734394	4
50	true	9.901036	0.091734394	4
0	true	26.722288	0.036072057	0
1	true	24.488121	0.039233964	1
2	true	23.889507	0.040177573	2
3	true	22.692606	0.04220726	1
4	true	17.818157	0.053140167	0
5	true	17.654306	0.053606924	2
6	true	16.839464	0.056055494	1
7	true	16.74816	0.056343872	1
8	true	15.753508	0.059688993	1
9	true	15.889239	0.059209295	2
10	true	10.658765	0.08577238	5
11	true	10.658765	0.08577238	5
12	true	10.452952	0.087313734	4
13	true	10.422588	0.087545834	4
14	true	9.49014	0.095327616	2
15	true	9.425533	0.09591836	4
16	true	8.036248	0.110665396	3
17	true	8.036248	0.110665396	3
18	true	7.2996216	0.12048742	4
19	true	6.522414	0.13293605	7
20	true	6.522414	0.13293605	7
21	true	6.3313956	0.13639967	6
22	true	5.608804	0.1513133	4
23	true	5.608804	0.1513133	4
24	true	5.608804	0.1513133	4
25	true	5.40093	0.1562273	3
26	true	4.9919863	0.16688956	3
27	true	4.688521	0.17579262	3
28	true	4.675209	0.17620496	3
29	true	4.284922	0.18921755	3
30	true	3.380341	0.22829273	13
31	true	3.380341	0.22829273	13
32	true	3.2839584	0.23342897	14
33	true	2.7210429	0.26874188	17
34	true	2.7210429	0.26874188	17
35	true	2.7210429	0.26874188	17
36	true	2.372948	0.29647657	21
37	true	2.372948	0.29647657	21
38	true	2.1198127	0.32053205	22
39	true	1.9967796	0.33369157	22
40	true	1.8881112	0.34624708	15
41	true	1.8359704	0.352613	22
42	true	1.713505	0.36852705	24
43	true	1.624553	0.38101727	24
44	true	1.6108488	0.38301718	24
45	true	1.5817327	0.38733676	26
46	true	1.549708	0.39220178	24
47	true	1.5376736	0.39406174	22
48	true	1.5199146	0.39683884	24
49	true	1.4079762	0.4152865	23
50	true	1.4020785	0.4163061	22
0	true	25.795494	0.03731971	0
1	true	25.117264	0.03828885	0
2	true	23.189444	0.041340347	1
3	true	20.167356	0.047242556	2
4	true	18.431347	0.051463235	1
5	true	18.633636	0.050933	0
6	true	17.874744	0.05298085	0
7	true	17.723236	0.05340957	4
8	true	14.954174	0.06267952	2
9	true	14.305058	0.06533788	2
10	true	12.03515	0.076715656	2
11	true	11.990655	0.076978415	2
12	true	11.086109	0.082739614	1
13	true	9.829363	0.092341535	0
14	true	7.4234385	0.11871636	2
15	true	5.0690536	0.16477033	7
16	true	5.3410134	0.1577035	4
17	true	4.747219	0.1739972	5
18	true	3.7518954	0.21044233	5
19	true	3.4727314	0.22357702	5
20	true	3.4078155	0.22686975	4
21	true	3.4078155	0.22686975	4
22	true	3.2896328	0.23312019	7
23	true	3.18459	0.23897202	8
24	true	2.817109	0.26197836	8
25	true	2.7915103	0.26374713	7
26	true	2.7915103	0.26374713	7
27	true	2.7915103	0.26374713	7
28	true	2.6598918	0.27323213	7
29	true	2.5305548	0.2832416	8
30	true	2.5305548	0.2832416	8
31	true	2.3658977	0.29709756	10
32	true	2.3658977	0.29709756	10
33	true	2.2911892	0.30384153	12
34	true	2.2911892	0.30384153	12
35	true	2.1394334	0.31852883	10
36	true	2.1394334	0.31852883	10
37	true	2.003109	0.33298826	17
38	true	1.9815924	0.33539125	14
39	true	1.9758428	0.33603925	12
40	true	1.9482268	0.3391869	17
41	true	1.9482268	0.3391869	17
42	true	1.8142288	0.35533714	16
43	true	1.8142288	0.35533714	16
44	true	1.8130139	0.3554906	19
45	true	1.809662	0.3559147	20
46	true	1.809662	0.3559147	20
47	true	1.805334	0.3564638	21
48	true	1.7758025	0.36025617	19
49	true	1.7567347	0.36274797	22
50	true	1.7561322	0.3628273	21
0	true	25.152185	0.03823772	3
1	true	24.188978	0.039699905	2
2	true	23.984594	0.040024664	1
3	true	23.984594	0.040024664	1
4	true	23.048386	0.041582834	0
5	true	20.077797	0.04744329	2
6	true	20.077797	0.04744329	2
7	true	20.058245	0.047487337	1
8	true	19.945063	0.04774395	2
9	true	19.804693	0.048066076	0
10	true	19.355782	0.049126092	1
11	true	19.299929	0.049261257	0
12	true	18.894234	0.050265823	1
13	true	17.84094	0.053075906	0
14	true	17.84094	0.053075906	0
15	true	16.231201	0.05803426	3
16	true	15.457398	0.06076295	0
17	true	15.451289	0.060785506	0
18	true	15.331277	0.0612322	2
19	true	14.378032	0.065027826	1
20	true	14.378032	0.065027826	1
21	true	14.378032	0.065027826	1
22	true	12.904112	0.07192117	1
23	true	12.458786	0.07430091	1
24	true	11.95334	0.07720017	2
25	true	10.722543	0.08530572	4
26	true	9.579254	0.09452462	1
27	true	7.2731786	0.120872535	2
28	true	7.2644978	0.120999485	2
29	true	6.7367687	0.12925293	3
30	true	6.330997	0.13640709	2
31	true	5.972305	0.1434246	2
32	true	5.6989737	0.1492766	5
33	true	5.4887943	0.15411183	4
34	true	4.8818564	0.17001435	8
35	true	4.4972463	0.18190926	11
36	true	4.0326633	0.19870195	7
37	true	4.0326633	0.19870195	7
38	true	3.401312	0.22720498	7
39	true	3.084455	0.2448307	8
40	true	2.6149538	0.2766287	7
41	true	2.5531445	0.28144085	6
42	true	1.9050505	0.3442281	11
43	true	1.9050505	0.3442281	11
44	true	1.8975812	0.34511545	15
45	true	1.8975812	0.34511545	15
46	true	1.8493167	0.35096136	17
47	true	1.8288946	0.35349497	18
48	true	1.7964224	0.35759977	17
49	true	1.7964224	0.35759977	17
50	true	1.7708602	0.36089876	17
0	true	24.073513	0.039882723	0
1	true	21.46531	0.044513077	1
2	true	19.390554	0.049042314	2
3	true	19.204544	0.049493816	1
4	true	18.301949	0.05180824	2
5	true	16.49042	0.057174157	0
6	true	16.49042	0.057174157	0
7	true	16.005222	0.058805466	2
8	true	13.813972	0.06750384	2
9	true	13.429242	0.06930371	2
10	true	12.85931	0.072153665	3
11	true	12.068548	0.07651959	5
12	true	8.552424	0.10468546	2
13	true	7.9898014	0.11123716	3
14	true	7.5008645	0.1176351	5
15	true	5.770323	0.14770344	8
16	true	5.5066323	0.15368934	5
17	true	4.6511445	0.17695531	12
18	true	4.6360426	0.17742947	12
19	true	2.9849348	0.25094512	6
20	true	2.9793477	0.25129747	6
21	true	2.9727972	0.25171182	9
22	true	1.9059569	0.34412074	12
23	true	1.9059569	0.34412074	12
24	true	1.8991506	0.34492862	11
25	true	1.8176275	0.35490853	10
26	true	1.807157	0.3562323	10
27	true	1.7416494	0.36474395	12
28	true	1.7416494	0.36474395	12
29	true	1.6996509	0.37041828	11
30	true	1.6855994	0.37235636	12
31	true	1.6593714	0.37602872	11
32	true	1.6035737	0.38408744	12
33	true	1.5472378	0.3925821	15
34	true	1.5508906	0.39201996	12
35	true	1.5326504	0.39484328	15
36	true	1.383216	0.41960108	25
37	true	1.383216	0.41960108	25
38	true	1.3718874	0.42160517	26
39	true	1.3288816	0.42939064	21
40	true	1.3276124	0.4296248	22
41	true	1.2809871	0.43840665	22
42	true	1.2809871	0.43840665	22
43	true	1.2580097	0.4428679	22
44	true	1.2565697	0.44315046	23
45	true	1.2565697	0.44315046	23
46	true	1.2470435	0.4450292	26
47	true	1.2470435	0.4450292	26
48	true	1.2441894	0.4455952	26
49	true	1.2441894	0.4455952	26
50	true	1.2427431	0.44588256	26
0	true	25.76141	0.03736724	0
1	true	24.322844	0.039490037	0
2	true	24.091358	0.03985436	1
3	true	23.996365	0.040005818	1
4	true	19.38931	0.049045306	1
5	true	20.320946	0.046902236	0
6	true	17.355276	0.054480247	4
7	true	15.663545	0.060011245	2
8	true	15.4736805	0.06070289	2
9	true	15.4736805	0.06070289	2
10	true	15.060638	0.062264025	2
11	true	14.952058	0.06268784	6
12	true	14.603996	0.06408615	2
13	true	14.603996	0.06408615	2
14	true	14.385796	0.06499501	3
15	true	14.273653	0.06547222	4
16	true	9.595011	0.094384044	1
17	true	9.595011	0.094384044	1
18	true	7.9102616	0.11223016	3
19	true	7.9102616	0.11223016	3
20	true	7.731829	0.114523545	2
21	true	7.731829	0.114523545	2
22	true	5.5979004	0.15156336	3
23	true	6.550539	0.13244088	2
24	true	6.550539	0.13244088	2
25	true	5.2760653	0.1593355	5
26	true	5.541623	0.15286726	4
27	true	5.636696	0.15067738	6
28	true	5.207483	0.1610959	5
29	true	5.207483	0.1610959	5
30	true	3.885406	0.20469128	7
31	true	3.651216	0.21499754	6
32	true	3.651216	0.21499754	6
33	true	3.651216	0.21499754	6
34	true	3.5828102	0.21820672	6
35	true	3.5828102	0.21820672	6
36	true	3.4414933	0.22514951	7
37	true	3.580615	0.2183113	7
38	true	3.4989815	0.22227253	7
39	true	3.456752	0.22437866	10
40	true	3.456752	0.22437866	10
41	true	3.401326	0.22720425	8
42	true	3.2240481	0.23673972	7
43	true	3.2240481	0.23673972	7
44	true	3.2240481	0.23673972	7
45	true	3.2240481	0.23673972	7
46	true	3.2000759	0.23809092	6
47	true	3.2000759	0.23809092	6
48	true	3.1245635	0.24244991	7
49	true	3.0411334	0.24745533	8
50	true	3.024756	0.24846227	6
0	true	22.288588	0.042939488	2
1	true	22.288588	0.042939488	2
2	true	22.288588	0.042939488	2
3	true	21.236998	0.0449701	2
4	true	21.236998	0.0449701	2
5	true	19.872732	0.047909398	1
6	true	17.813965	0.053152006	3
7	true	14.8594	0.06305409	6
8	true	15.021606	0.062415715	7
9	true	14.325698	0.06524988	3
10	true	14.325698	0.06524988	3
11	true	12.29537	0.075214155	7
12	true	12.29537	0.075214155	7
13	true	12.29537	0.075214155	7
14	true	10.522706	0.08678517	5
15	true	10.133551	0.089818604	7
16	true	7.2222114	0.12162177	3
17	true	7.2222114	0.12162177	3
18	true	5.1663437	0.16217065	5
19	true	3.5340452	0.2205536	7
20	true	3.4887376	0.22277978	7
21	true	3.3837085	0.22811736	18
22	true	2.8128502	0.262271	12
23	true	2.8094401	0.26250577	6
24	true	2.7425475	0.26719767	12
25	true	2.2815137	0.30473742	9
26	true	1.9960687	0.33377072	11
27	true	1.8148918	0.35525343	18
28	true	1.8148918	0.35525343	18
29	true	1.8148918	0.35525343	18
30	true	1.6766844	0.37359652	8
31	true	1.4817867	0.4029355	13
32	true	1.4367473	0.41038314	16
33	true	1.4266033	0.41209868	13
34	true	1.3668929	0.42249483	17
35	true	1.3346161	0.42833593	19
36	true	1.2471195	0.44501418	18
37	true	1.1864473	0.45736298	24
38	true	1.1864473	0.45736298	24
39	true	1.1637267	0.46216556	28
40	true	1.1540909	0.46423298	27
41	true	1.0318015	0.49217406	23
42	true	0.91979283	0.5208895	23
43	true	0.8904355	0.52897865	31
44	true	0.8904355	0.52897865	31
45	true	0.8904355	0.52897865	31
46	true	0.864494	0.5363385	32
47	true	0.864494	0.5363385	32
48	true	0.83470213	0.5450476	31
49	true	0.8279562	0.54705906	23
50	true	0.8279562	0.54705906	23
0	true	24.007267	0.039988376	2
1	true	24.007267	0.039988376	2
2	true	24.007267	0.039988376	2
3	true	23.01325	0.041643675	1
4	true	22.544374	0.042472992	1
5	true	19.163624	0.04959426	2
6	true	18.685955	0.050797638	0
7	true	18.211145	0.052053116	2
8	true	16.94438	0.055727754	3
9	true	16.846987	0.056031868	3
10	true	15.232392	0.06160522	2
11	true	14.857583	0.06306131	2
12	true	14.663291	0.06384354	4
13	true	13.101401	0.07091494	3
14	true	12.251811	0.07546139	3
15	true	10.613716	0.086105086	5
16	true	10.08848	0.09018368	4
17	true	9.578431	0.094531976	4
18	true	9.428242	0.09589344	3
19	true	7.9996123	0.11111589	4
20	true	7.9996123	0.11111589	4
21	true	7.9489417	0.11174505	6
22	true	7.9489417	0.11174505	6
23	true	6.976777	0.12536392	3
24	true	6.976777	0.12536392	3
25	true	6.7874475	0.12841178	2
26	true	6.7783217	0.12856244	6
27	true	5.92776	0.1443468	8
28	true	5.4370093	0.15535165	8
29	true	3.7914789	0.20870382	12
30	true	3.7914789	0.20870382	12
31	true	3.7630258	0.20995058	12
32	true	2.489659	0.28656095	12
33	true	2.489659	0.28656095	12
34	true	2.2970297	0.3033033	12
35	true	2.287775	0.30415705	11
36	true	1.9454033	0.33951208	17
37	true	1.9454033	0.33951208	17
38	true	1.7210219	0.36750898	26
39	true	1.5885683	0.38631395	15
40	true	1.5249827	0.39604232	14
41	true	1.5249827	0.39604232	14
42	true	1.321355	0.4307829	18
43	true	1.3093166	0.43302855	20
44	true	1.2992642	0.43492174	20
45	true	1.2004954	0.45444316	21
46	true	1.1928612	0.45602524	25
47	true	1.151599	0.46477064	25
48	true	1.069769	0.4831457	25
49	true	1.015801	0.49608073	25
50	true	0.9707072	0.50743204	26
0	true	24.255884	0.039594732	1
1	true	21.96566	0.04354327	1
2	true	19.511255	0.04875372	1
3	true	20.08235	0.04743304	2
4	true	19.51024	0.048756134	0
5	true	18.072481	0.052431565	2
6	true	13.859834	0.06729551	2
7	true	15.619051	0.060171906	3
8	true	15.619051	0.060171906	3
9	true	13.89215	0.067149475	2
10	true	13.025032	0.07130109	10
